feature,outlierCount,outlierCount%,level,mi
UNMAPPED,50,14.204545454545455,1,0.007534505500535804
UNINTEGRATED,31,8.806818181818182,1,0.0
SO4ASSIM-PWY: assimilatory sulfate reduction I|g__Hafnia.s__Hafnia_alvei,0,0.0,4,0.009850698540224245
SO4ASSIM-PWY: assimilatory sulfate reduction I|g__Lysinibacillus.s__Lysinibacillus_sphaericus,0,0.0,4,0.05932559486325828
SO4ASSIM-PWY: assimilatory sulfate reduction I|g__Lysinibacillus.s__Lysinibacillus_varians,0,0.0,4,0.0
SO4ASSIM-PWY: assimilatory sulfate reduction I|g__Mycolicibacter.s__Mycolicibacter_minnesotensis,0,0.0,4,0.0014873172542069213
SO4ASSIM-PWY: assimilatory sulfate reduction I|g__Obesumbacterium.s__Obesumbacterium_proteus,0,0.0,4,0.02568119087501497
SO4ASSIM-PWY: assimilatory sulfate reduction I|g__Rhodococcus.s__Rhodococcus_enclensis,0,0.0,4,0.0036555883336530925
SO4ASSIM-PWY: assimilatory sulfate reduction I|g__Rhodococcus.s__Rhodococcus_erythropolis,0,0.0,4,0.03151766576593107
SO4ASSIM-PWY: assimilatory sulfate reduction I|g__Rhodococcus.s__Rhodococcus_qingshengii,0,0.0,4,0.0
SO4ASSIM-PWY: assimilatory sulfate reduction I|g__Staphylococcus.s__Staphylococcus_cohnii,0,0.0,4,0.0
SO4ASSIM-PWY: assimilatory sulfate reduction I|g__Staphylococcus.s__Staphylococcus_condimenti,0,0.0,4,0.0
SO4ASSIM-PWY: assimilatory sulfate reduction I|g__Staphylococcus.s__Staphylococcus_epidermidis,0,0.0,4,0.010974431540748286
SO4ASSIM-PWY: assimilatory sulfate reduction I|g__Staphylococcus.s__Staphylococcus_lentus,0,0.0,4,0.0
SO4ASSIM-PWY: assimilatory sulfate reduction I|g__Staphylococcus.s__Staphylococcus_nepalensis,0,0.0,4,0.0
SO4ASSIM-PWY: assimilatory sulfate reduction I|g__Staphylococcus.s__Staphylococcus_piscifermentans,0,0.0,4,0.0
SO4ASSIM-PWY: assimilatory sulfate reduction I|g__Staphylococcus.s__Staphylococcus_saprophyticus,0,0.0,4,0.0
SO4ASSIM-PWY: assimilatory sulfate reduction I|g__Staphylococcus.s__Staphylococcus_xylosus,0,0.0,4,0.0
SO4ASSIM-PWY: assimilatory sulfate reduction I|g__Streptococcus.s__Streptococcus_dysgalactiae_group,0,0.0,5,0.0
SO4ASSIM-PWY: assimilatory sulfate reduction I|unclassified,96,27.272727272727273,2,0.0
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis,74,21.022727272727273,1,0.020121198495538284
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis|g__Aeromonas.s__Aeromonas_bestiarum,0,0.0,4,0.0
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis|g__Aeromonas.s__Aeromonas_diversa,0,0.0,4,0.0
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis|g__Aeromonas.s__Aeromonas_hydrophila,0,0.0,4,0.011766078607466923
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis|g__Aeromonas.s__Aeromonas_media,0,0.0,4,0.0
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis|g__Aeromonas.s__Aeromonas_rivipollensis,0,0.0,4,0.013771010161109265
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis|g__Aeromonas.s__Aeromonas_sobria,0,0.0,4,0.0396976424272828
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis|g__Aeromonas.s__Aeromonas_veronii,0,0.0,4,0.006078531515908203
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis|g__Hafnia.s__Hafnia_alvei,0,0.0,4,0.0
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis|g__Lysinibacillus.s__Lysinibacillus_varians,0,0.0,4,0.0
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis|g__Obesumbacterium.s__Obesumbacterium_proteus,0,0.0,4,0.057285534477925504
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis|g__Staphylococcus.s__Staphylococcus_cohnii,0,0.0,4,0.005641607726549092
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis|g__Staphylococcus.s__Staphylococcus_nepalensis,0,0.0,4,0.0
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis|g__Staphylococcus.s__Staphylococcus_saprophyticus,0,0.0,4,0.0
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis|g__Streptococcus.s__Streptococcus_dysgalactiae_group,0,0.0,5,0.0
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis|unclassified,100,28.40909090909091,2,0.02195580530865482
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA,91,25.852272727272727,1,0.0
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA|g__Mycobacterium.s__Mycobacterium_sp_YC_RL4,0,0.0,6,0.02967758846023738
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA|g__Rhodococcus.s__Rhodococcus_enclensis,0,0.0,4,0.0
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA|g__Rhodococcus.s__Rhodococcus_erythropolis,0,0.0,4,0.06049409366786018
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA|g__Rhodococcus.s__Rhodococcus_qingshengii,0,0.0,4,0.0005072403428980632
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA|unclassified,109,30.96590909090909,2,0.006442401591560287
TCA: TCA cycle I (prokaryotic),78,22.15909090909091,1,0.03831687578863674
TCA: TCA cycle I (prokaryotic)|g__Mycobacterium.s__Mycobacterium_sp_YC_RL4,0,0.0,6,0.0
TCA: TCA cycle I (prokaryotic)|g__Rhodococcus.s__Rhodococcus_enclensis,0,0.0,4,0.0
TCA: TCA cycle I (prokaryotic)|g__Rhodococcus.s__Rhodococcus_erythropolis,0,0.0,4,0.0
TCA: TCA cycle I (prokaryotic)|g__Rhodococcus.s__Rhodococcus_qingshengii,0,0.0,4,0.01840123348760736
TCA: TCA cycle I (prokaryotic)|unclassified,101,28.693181818181817,2,0.0
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I,34,9.659090909090908,1,0.012676708887724653
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I|g__Hafnia.s__Hafnia_alvei,0,0.0,4,0.004487767138610765
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I|g__Obesumbacterium.s__Obesumbacterium_proteus,0,0.0,4,0.0
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I|unclassified,88,25.0,2,0.0
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes),31,8.806818181818182,1,0.0103026502815744
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|g__Lysinibacillus.s__Lysinibacillus_varians,0,0.0,4,0.0013236477495630616
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|g__Staphylococcus.s__Staphylococcus_piscifermentans,0,0.0,4,0.0
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|unclassified,51,14.488636363636363,2,0.034306941119675916
THREOCAT-PWY: superpathway of L-threonine metabolism,0,0.0,1,0.0
THREOCAT-PWY: superpathway of L-threonine metabolism|unclassified,0,0.0,2,0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis,33,9.375,1,0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Aeromonas.s__Aeromonas_bestiarum,0,0.0,4,0.013824510465325623
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Aeromonas.s__Aeromonas_diversa,0,0.0,4,0.0028332890156517188
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Aeromonas.s__Aeromonas_hydrophila,0,0.0,4,0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Aeromonas.s__Aeromonas_rivipollensis,0,0.0,4,0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Aeromonas.s__Aeromonas_veronii,0,0.0,4,0.017157990149302638
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Bacillus.s__Bacillus_clausii,0,0.0,4,0.018880032784458045
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Bifidobacterium.s__Bifidobacterium_gallinarum,0,0.0,4,0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Bifidobacterium.s__Bifidobacterium_pullorum,0,0.0,4,0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Clostridium.s__Clostridium_botulinum,0,0.0,4,0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Clostridium.s__Clostridium_novyi,0,0.0,4,0.0037901839195375597
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Corynebacterium.s__Corynebacterium_stationis,0,0.0,4,0.04304436733561268
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Cutibacterium.s__Cutibacterium_acnes,0,0.0,4,0.06070781542001136
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Enterococcus.s__Enterococcus_avium,0,0.0,4,0.026185255419193698
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Enterococcus.s__Enterococcus_cecorum,0,0.0,4,0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Enterococcus.s__Enterococcus_devriesei,0,0.0,4,0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Enterococcus.s__Enterococcus_gilvus,0,0.0,4,0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Hafnia.s__Hafnia_alvei,0,0.0,4,0.06204513733924766
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Lactobacillus.s__Lactobacillus_crispatus,89,25.28409090909091,4,0.027970941875367306
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Lactobacillus.s__Lactobacillus_reuteri,0,0.0,4,0.008779054488637472
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Lactobacillus.s__Lactobacillus_salivarius,0,0.0,4,0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Lactobacillus.s__Lactobacillus_vaginalis,0,0.0,4,0.02242789371054288
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Lactococcus.s__Lactococcus_lactis,0,0.0,4,0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Lactococcus.s__Lactococcus_piscium,0,0.0,4,0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Lysinibacillus.s__Lysinibacillus_sp_BF_4,0,0.0,5,0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Lysinibacillus.s__Lysinibacillus_varians,0,0.0,4,0.006420372522252915
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Mycolicibacter.s__Mycolicibacter_minnesotensis,0,0.0,4,0.02655464884016312
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Obesumbacterium.s__Obesumbacterium_proteus,0,0.0,4,0.009623665147001637
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Ralstonia.s__Ralstonia_pickettii,0,0.0,4,0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Rhodococcus.s__Rhodococcus_enclensis,0,0.0,4,0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Rhodococcus.s__Rhodococcus_erythropolis,0,0.0,4,0.007071616749681375
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Rhodococcus.s__Rhodococcus_fascians,0,0.0,4,0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Rhodococcus.s__Rhodococcus_qingshengii,0,0.0,4,0.00777186762901505
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Staphylococcus.s__Staphylococcus_cohnii,0,0.0,4,0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Staphylococcus.s__Staphylococcus_condimenti,0,0.0,4,0.015901874362174162
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Staphylococcus.s__Staphylococcus_nepalensis,0,0.0,4,0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Staphylococcus.s__Staphylococcus_piscifermentans,0,0.0,4,0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Staphylococcus.s__Staphylococcus_saprophyticus,0,0.0,4,0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Staphylococcus.s__Staphylococcus_xylosus,0,0.0,4,0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Streptococcus.s__Streptococcus_dysgalactiae_group,78,22.15909090909091,5,0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Streptococcus.s__Streptococcus_equinus,0,0.0,4,0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Streptococcus.s__Streptococcus_infantarius,0,0.0,4,0.006750376385460832
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Streptococcus.s__Streptococcus_lutetiensis,0,0.0,4,0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Vagococcus.s__Vagococcus_fluvialis,0,0.0,4,0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Weissella.s__Weissella_jogaejeotgali,0,0.0,4,0.008674284219110762
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Weissella.s__Weissella_thailandensis,0,0.0,4,0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|unclassified,64,18.181818181818183,2,0.0
TRIGLSYN-PWY: diacylglycerol and triacylglycerol biosynthesis,0,0.0,1,0.0
TRIGLSYN-PWY: diacylglycerol and triacylglycerol biosynthesis|unclassified,0,0.0,2,0.00725643670527476
TRNA-CHARGING-PWY: tRNA charging,64,18.181818181818183,1,0.0
TRNA-CHARGING-PWY: tRNA charging|g__Aeromonas.s__Aeromonas_bestiarum,0,0.0,4,0.01723612591132495
TRNA-CHARGING-PWY: tRNA charging|g__Aeromonas.s__Aeromonas_diversa,0,0.0,4,0.05241481784882396
TRNA-CHARGING-PWY: tRNA charging|g__Aeromonas.s__Aeromonas_hydrophila,0,0.0,4,0.0
TRNA-CHARGING-PWY: tRNA charging|g__Aeromonas.s__Aeromonas_media,0,0.0,4,0.013465512196332297
TRNA-CHARGING-PWY: tRNA charging|g__Aeromonas.s__Aeromonas_rivipollensis,0,0.0,4,0.0
TRNA-CHARGING-PWY: tRNA charging|g__Aeromonas.s__Aeromonas_sobria,0,0.0,4,0.0
TRNA-CHARGING-PWY: tRNA charging|g__Aeromonas.s__Aeromonas_veronii,0,0.0,4,0.037415654699483936
TRNA-CHARGING-PWY: tRNA charging|g__Clostridium.s__Clostridium_botulinum,0,0.0,4,0.04716261457706894
TRNA-CHARGING-PWY: tRNA charging|g__Clostridium.s__Clostridium_haemolyticum,0,0.0,4,0.0
TRNA-CHARGING-PWY: tRNA charging|g__Clostridium.s__Clostridium_novyi,0,0.0,4,0.05204422612057136
TRNA-CHARGING-PWY: tRNA charging|g__Clostridium.s__Clostridium_perfringens,76,21.59090909090909,4,0.007875087395559088
TRNA-CHARGING-PWY: tRNA charging|g__Enterococcus.s__Enterococcus_faecium,0,0.0,4,0.0
TRNA-CHARGING-PWY: tRNA charging|g__Flavobacterium.s__Flavobacterium_psychrophilum,0,0.0,4,0.0
TRNA-CHARGING-PWY: tRNA charging|g__Floricoccus.s__Floricoccus_penangensis,0,0.0,4,0.0
TRNA-CHARGING-PWY: tRNA charging|g__Floricoccus.s__Floricoccus_tropicus,0,0.0,4,0.011453401790491924
TRNA-CHARGING-PWY: tRNA charging|g__Hafnia.s__Hafnia_alvei,0,0.0,4,0.058658536674710104
TRNA-CHARGING-PWY: tRNA charging|g__Lactobacillus.s__Lactobacillus_amylovorus,85,24.147727272727273,4,0.0
TRNA-CHARGING-PWY: tRNA charging|g__Lactobacillus.s__Lactobacillus_crispatus,85,24.147727272727273,4,0.02323330447297378
TRNA-CHARGING-PWY: tRNA charging|g__Lactobacillus.s__Lactobacillus_gallinarum,0,0.0,4,0.0
TRNA-CHARGING-PWY: tRNA charging|g__Lactobacillus.s__Lactobacillus_johnsonii,0,0.0,4,0.0
TRNA-CHARGING-PWY: tRNA charging|g__Lactobacillus.s__Lactobacillus_kitasatonis,101,28.693181818181817,4,0.0
TRNA-CHARGING-PWY: tRNA charging|g__Lactobacillus.s__Lactobacillus_reuteri,0,0.0,4,0.0
TRNA-CHARGING-PWY: tRNA charging|g__Lactobacillus.s__Lactobacillus_salivarius,0,0.0,4,0.0
TRNA-CHARGING-PWY: tRNA charging|g__Lactobacillus.s__Lactobacillus_vaginalis,0,0.0,4,0.0
TRNA-CHARGING-PWY: tRNA charging|g__Lactococcus.s__Lactococcus_garvieae,70,19.886363636363637,4,0.0
TRNA-CHARGING-PWY: tRNA charging|g__Lactococcus.s__Lactococcus_petauri,0,0.0,4,0.0034768511205316432
TRNA-CHARGING-PWY: tRNA charging|g__Lactococcus.s__Lactococcus_piscium,0,0.0,4,0.0
TRNA-CHARGING-PWY: tRNA charging|g__Lysinibacillus.s__Lysinibacillus_varians,0,0.0,4,0.0015831701437560852
TRNA-CHARGING-PWY: tRNA charging|g__Obesumbacterium.s__Obesumbacterium_proteus,0,0.0,4,0.0
TRNA-CHARGING-PWY: tRNA charging|g__Paeniclostridium.s__Paeniclostridium_sordellii,0,0.0,4,0.028298447861899056
TRNA-CHARGING-PWY: tRNA charging|g__Paraclostridium.s__Paraclostridium_bifermentans,0,0.0,4,0.011056123169717491
TRNA-CHARGING-PWY: tRNA charging|g__Peptostreptococcus.s__Peptostreptococcus_russellii,79,22.443181818181817,4,0.0
TRNA-CHARGING-PWY: tRNA charging|g__Romboutsia.s__Romboutsia_ilealis,0,0.0,4,0.027863956591028805
TRNA-CHARGING-PWY: tRNA charging|g__Staphylococcus.s__Staphylococcus_cohnii,0,0.0,4,0.000370549590161362
TRNA-CHARGING-PWY: tRNA charging|g__Staphylococcus.s__Staphylococcus_condimenti,0,0.0,4,0.0
TRNA-CHARGING-PWY: tRNA charging|g__Staphylococcus.s__Staphylococcus_nepalensis,0,0.0,4,0.0
TRNA-CHARGING-PWY: tRNA charging|g__Staphylococcus.s__Staphylococcus_piscifermentans,0,0.0,4,0.04481919231960618
TRNA-CHARGING-PWY: tRNA charging|g__Staphylococcus.s__Staphylococcus_saprophyticus,0,0.0,4,0.0
TRNA-CHARGING-PWY: tRNA charging|g__Streptococcus.s__Streptococcus_dysgalactiae_group,0,0.0,5,0.0
TRNA-CHARGING-PWY: tRNA charging|g__Streptococcus.s__Streptococcus_equinus,0,0.0,4,0.019678987093441513
TRNA-CHARGING-PWY: tRNA charging|g__Streptococcus.s__Streptococcus_gallolyticus,0,0.0,4,0.024029976759616822
TRNA-CHARGING-PWY: tRNA charging|g__Streptococcus.s__Streptococcus_infantarius,0,0.0,4,0.024544865825829154
TRNA-CHARGING-PWY: tRNA charging|g__Streptococcus.s__Streptococcus_iniae,0,0.0,4,0.0
TRNA-CHARGING-PWY: tRNA charging|g__Streptococcus.s__Streptococcus_lutetiensis,0,0.0,4,0.0
TRNA-CHARGING-PWY: tRNA charging|g__Streptococcus.s__Streptococcus_macedonicus,0,0.0,4,0.0008121884988490091
TRNA-CHARGING-PWY: tRNA charging|g__Streptococcus.s__Streptococcus_parauberis,74,21.022727272727273,4,0.016377831070222282
TRNA-CHARGING-PWY: tRNA charging|g__Streptococcus.s__Streptococcus_pasteurianus,0,0.0,4,0.0
TRNA-CHARGING-PWY: tRNA charging|unclassified,106,30.113636363636363,2,0.003232006821246136
TRPSYN-PWY: L-tryptophan biosynthesis,56,15.909090909090908,1,0.00464079383175231
TRPSYN-PWY: L-tryptophan biosynthesis|g__Aeromonas.s__Aeromonas_bestiarum,0,0.0,4,0.0
TRPSYN-PWY: L-tryptophan biosynthesis|g__Aeromonas.s__Aeromonas_diversa,0,0.0,4,0.038579348114146095
TRPSYN-PWY: L-tryptophan biosynthesis|g__Aeromonas.s__Aeromonas_hydrophila,0,0.0,4,0.0
TRPSYN-PWY: L-tryptophan biosynthesis|g__Aeromonas.s__Aeromonas_rivipollensis,0,0.0,4,0.0
TRPSYN-PWY: L-tryptophan biosynthesis|g__Aeromonas.s__Aeromonas_sobria,0,0.0,4,0.004849526735624776
TRPSYN-PWY: L-tryptophan biosynthesis|g__Aeromonas.s__Aeromonas_veronii,0,0.0,4,0.0
TRPSYN-PWY: L-tryptophan biosynthesis|g__Carnobacterium.s__Carnobacterium_maltaromaticum,0,0.0,4,0.0
TRPSYN-PWY: L-tryptophan biosynthesis|g__Enterococcus.s__Enterococcus_cecorum,0,0.0,4,0.04050096994980801
TRPSYN-PWY: L-tryptophan biosynthesis|g__Enterococcus.s__Enterococcus_gilvus,0,0.0,4,0.0
TRPSYN-PWY: L-tryptophan biosynthesis|g__Flavobacterium.s__Flavobacterium_psychrophilum,0,0.0,4,0.03557305800183852
TRPSYN-PWY: L-tryptophan biosynthesis|g__Floricoccus.s__Floricoccus_penangensis,0,0.0,4,0.0
TRPSYN-PWY: L-tryptophan biosynthesis|g__Floricoccus.s__Floricoccus_tropicus,0,0.0,4,0.0
TRPSYN-PWY: L-tryptophan biosynthesis|g__Hafnia.s__Hafnia_alvei,0,0.0,4,0.01754295057345079
TRPSYN-PWY: L-tryptophan biosynthesis|g__Lactococcus.s__Lactococcus_lactis,0,0.0,4,0.01930207969647668
TRPSYN-PWY: L-tryptophan biosynthesis|g__Lactococcus.s__Lactococcus_piscium,0,0.0,4,0.04002710443296276
TRPSYN-PWY: L-tryptophan biosynthesis|g__Lactococcus.s__Lactococcus_raffinolactis,0,0.0,4,0.01731216416787884
TRPSYN-PWY: L-tryptophan biosynthesis|g__Lysinibacillus.s__Lysinibacillus_varians,0,0.0,4,0.025237321627420428
TRPSYN-PWY: L-tryptophan biosynthesis|g__Mycobacterium.s__Mycobacterium_sp_YC_RL4,0,0.0,6,0.041669739098519676
TRPSYN-PWY: L-tryptophan biosynthesis|g__Mycolicibacter.s__Mycolicibacter_minnesotensis,0,0.0,4,0.0
TRPSYN-PWY: L-tryptophan biosynthesis|g__Obesumbacterium.s__Obesumbacterium_proteus,0,0.0,4,0.0
TRPSYN-PWY: L-tryptophan biosynthesis|g__Ralstonia.s__Ralstonia_pickettii,0,0.0,4,0.0
TRPSYN-PWY: L-tryptophan biosynthesis|g__Staphylococcus.s__Staphylococcus_cohnii,0,0.0,4,0.0
TRPSYN-PWY: L-tryptophan biosynthesis|g__Staphylococcus.s__Staphylococcus_nepalensis,0,0.0,4,0.0
TRPSYN-PWY: L-tryptophan biosynthesis|g__Staphylococcus.s__Staphylococcus_piscifermentans,0,0.0,4,0.017228375033441212
TRPSYN-PWY: L-tryptophan biosynthesis|g__Staphylococcus.s__Staphylococcus_saprophyticus,0,0.0,4,0.013446036662782657
TRPSYN-PWY: L-tryptophan biosynthesis|g__Staphylococcus.s__Staphylococcus_xylosus,0,0.0,4,0.0
TRPSYN-PWY: L-tryptophan biosynthesis|unclassified,97,27.556818181818183,2,0.018578485486363094
TYRFUMCAT-PWY: L-tyrosine degradation I,0,0.0,1,0.002643006518778801
TYRFUMCAT-PWY: L-tyrosine degradation I|unclassified,0,0.0,2,0.0008521358167332682
UDPNACETYLGALSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis II,0,0.0,1,0.0032001686573499555
UDPNACETYLGALSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis II|unclassified,0,0.0,2,0.0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I,76,21.59090909090909,1,0.01519407255669769
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Aeromonas.s__Aeromonas_bestiarum,0,0.0,4,0.0077691284070784405
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Aeromonas.s__Aeromonas_diversa,0,0.0,4,0.0015896504510957143
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Aeromonas.s__Aeromonas_hydrophila,0,0.0,4,0.0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Aeromonas.s__Aeromonas_media,0,0.0,4,0.035217658864204804
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Aeromonas.s__Aeromonas_rivipollensis,0,0.0,4,0.025700814676873573
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Aeromonas.s__Aeromonas_sobria,0,0.0,4,0.006060855781900187
